Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784542162,100,,Aggregated,256.000000,256.000000,49,260,330,480,2100,2600,3200,4600,18000,20000,21000,17993,17993,49,529.3339737950517,13.138700043782592,21308.934600034263,63.561329405880066
1784542163,100,,Aggregated,253.400000,253.400000,50,260,330,500,2100,2600,3200,4600,18000,20000,21000,18249,18249,50,530.2711415636211,13.138700043782592,21308.934600034263,63.58737465066579
1784542164,100,,Aggregated,262.300000,262.300000,51,260,330,480,2100,2600,3200,4600,18000,20000,21000,18523,18523,51,531.3189910756489,13.138700043782592,21308.934600034263,63.65945041300005
1784542165,100,,Aggregated,258.200000,258.200000,51,260,330,470,2100,2600,3200,4600,18000,20000,21000,18781,18781,51,529.8365919064051,13.138700043782592,21308.934600034263,63.685213779883924
1784542166,100,,Aggregated,259.000000,259.000000,50,260,330,460,2100,2600,3200,4600,18000,20000,21000,19127,19127,50,528.0845734299215,13.138700043782592,21308.934600034263,63.716578658440945
1784542167,100,,Aggregated,264.100000,264.100000,50,260,330,450,2100,2600,3200,4600,18000,21000,22000,19420,19420,50,528.0359389852935,13.138700043782592,21548.299000016414,63.716838311019565
1784542168,100,,Aggregated,274.200000,274.200000,50,260,320,450,2100,2600,3200,4600,18000,21000,22000,19663,19663,50,528.8489171893258,13.138700043782592,21548.299000016414,63.72104968722982
1784542169,100,,Aggregated,274.900000,274.900000,50,260,320,450,2100,2600,3200,4600,18000,21000,22000,19953,19953,50,528.2372494258252,13.138700043782592,21548.299000016414,63.73963814965168
1784542170,100,,Aggregated,280.700000,280.700000,49,260,320,450,2100,2600,3200,4600,18000,20000,22000,20275,20275,49,527.0782748504603,13.138700043782592,21548.299000016414,63.76493218249075
1784542171,100,,Aggregated,277.500000,277.500000,49,260,320,450,2100,2600,3200,4600,18000,20000,22000,20525,20525,49,526.7234505282954,13.138700043782592,21548.299000016414,63.768769792935444
1784542172,100,,Aggregated,279.600000,279.600000,49,260,320,440,2100,2600,3200,4600,18000,20000,22000,20876,20876,49,525.9427725183641,13.138700043782592,21548.299000016414,63.81543399118605
1784542173,100,,Aggregated,287.100000,287.100000,49,260,320,450,2100,2600,3200,4600,18000,20000,22000,21139,21139,49,525.4395635930625,13.138700043782592,21548.299000016414,63.82960404938739
1784542174,100,,Aggregated,284.600000,284.600000,49,260,320,450,2100,2600,3200,4600,18000,20000,22000,21425,21425,49,525.2505780953666,13.138700043782592,21548.299000016414,63.83607934655776
1784542175,100,,Aggregated,287.900000,287.900000,48,260,320,450,2100,2600,3100,4600,18000,20000,22000,21708,21708,48,523.7425320431648,13.138700043782592,21548.299000016414,63.82412014004054
1784542176,100,,Aggregated,286.400000,286.400000,48,260,320,450,2100,2600,3200,4600,18000,20000,22000,21976,21976,48,523.6133340868472,13.138700043782592,21548.299000016414,63.82549144521296
